Store,Baseline_Sales,Sales_Disc_10,Sales_Price_0,Disc_Uplift_Ratio,Disc_Uplift_Diff,Sales_Inc_10,Inc_Uplift_Ratio,Inc_Uplift_Diff,Sales_Promo_1,Promo_Uplift_Ratio,Promo_Uplift_Diff,ABV_Mean,Store_Segment
215,4897.366005850326,4396.760052953985,4897.366005850326,0.8977805717811731,-500.60595289634057,5399.13733900573,1.1024573888404492,501.77133315540414,5179.723677785777,1.0576550071197763,282.35767193545144,10.406678139309415,2
216,7436.496264608468,6676.394855228185,7436.496264608468,0.8977876970102531,-760.1014093802823,8198.367143912654,1.1024502470242683,761.870879304186,7865.217623485141,1.0576509882640606,428.72135887667355,8.74279180605106,3
217,6105.906670341172,5481.789601648494,6105.906670341172,0.8977847021926713,-624.117068692678,6731.476645670276,1.1024532488136034,625.5699753291046,6457.928538063013,1.0576526774363832,352.02186772184086,9.667954654469167,1
218,6437.451070365854,5779.450641364133,6437.451070365854,0.8977855642226534,-658.0004290017214,7096.983284409238,1.1024523847768681,659.5322140433836,6808.584230470177,1.0576521912240695,371.133160104323,9.161362078180217,1
219,4161.580332716339,3736.1706161949023,4161.580332716339,0.897776882215376,-425.4097165214371,4587.980377224848,1.1024610869953313,426.4000445085085,4401.52493681214,1.0576570881521792,239.94460409580097,10.562303963121517,2
220,5816.5672408377895,5222.0202452356125,5816.5672408377895,0.8977838695944411,-594.546995602177,6412.498305741878,1.1024540833500711,595.9310649040881,6151.910647289865,1.0576531470482535,335.3434064520752,9.4341495966565,1
221,5195.368509822993,4664.307130098897,5195.368509822993,0.8977817687580761,-531.0613797240958,5727.666168190399,1.102456189077056,532.2976583674063,5494.904010681836,1.0576543319867504,299.5355008588431,9.917576467654662,1
222,5380.7800467390925,4830.769874906566,5380.7800467390925,0.8977824465867456,-550.0101718325268,5932.070608852291,1.102455509670442,551.2905621131986,5691.003268738224,1.0576539496698318,310.22322199913106,9.617278645676992,1
223,6601.2620701018905,5926.520392790054,6601.2620701018905,0.8977859581779304,-674.7416773118366,7277.57450506484,1.1024519899044867,676.3124349629497,6981.83782646538,1.0576519690207686,380.57575636348975,9.285323443494624,1
224,4689.950478452459,4210.542093809387,4689.950478452459,0.8977796488799468,-479.40838464307217,5170.474896702921,1.1024583138901332,480.5244182504621,4960.352048012264,1.0576555276654072,270.40156955980547,10.139578930668192,2
225,5241.493182048728,4705.717927235671,5241.493182048728,0.8977819418619103,-535.7752548130575,5778.515689120054,1.1024560155702465,537.0225070713259,5543.6874583140825,1.057654234350685,302.19427626535435,9.75085493366483,1
226,6074.204695257373,5453.327522772239,6074.204695257373,0.897784614836918,-620.877172485134,6696.527232097303,1.1024533363727151,622.3225368399299,6424.399158520313,1.057652726707805,350.1944632629402,9.20620197298288,1
227,5454.210577881787,4896.695911495267,5454.210577881787,0.8977827022947402,-557.5146663865198,6013.023104556593,1.1024552533671754,558.8125266748066,5768.666573380831,1.057653805442394,314.45599549904455,9.633520514403555,1
228,5544.8549624450725,4978.076570470303,5544.8549624450725,0.897783008606443,-566.7783919747699,6112.952780098758,1.1024549463423974,568.0978176536855,5864.535993674144,1.057653632672856,319.6810312290718,9.62541963622397,1
229,6598.216818580916,5923.786361589825,6598.216818580916,0.8977859510327305,-674.430456991091,7274.217308721115,1.1024519970663205,676.000490140199,6978.617036789666,1.057651973050889,380.4002182087497,9.268749116919919,1
230,7951.045150457484,7138.357585815517,7951.045150457484,0.8977885863727982,-812.6875646419667,8765.624602399508,1.1024493555913408,814.5794519420242,8409.426772640694,1.0576504866353118,458.3816221832103,8.53352628044468,3
231,4172.296300220648,3745.7914272496323,4172.296300220648,0.8977769452882672,-426.50487297101563,4599.794050636445,1.1024610237756098,427.4977504157969,4412.858607369556,1.0576570525770632,240.56230714890808,11.108747175983103,2
232,3501.8469432113798,3143.8610291816735,3501.8469432113798,0.8977722556596337,-357.98591402970624,3860.6662267102633,1.102465724321414,358.8192834988836,3703.7623792670165,1.0576596976766979,201.91543605563675,11.642857871857188,2
233,8321.761574519156,7471.187325113318,8321.761574519156,0.8977891589672244,-850.5742494058377,9174.315909126517,1.1024487816639499,852.5543346073609,8801.512491344962,1.0576501636738525,479.7509168258057,8.277847875505445,3
234,8728.872419047148,7836.692027508207,8728.872419047148,0.8977897317421977,-892.180391538941,9623.129752359968,1.1024482075555915,894.2573333128203,9232.09052271512,1.057649840610559,503.2181036679722,8.446414482233354,3
235,4782.025460353936,4293.207145134494,4782.025460353936,0.8977800684517344,-488.8183152194424,5271.981714927731,1.1024578933416076,489.9562545737954,5057.734529904994,1.0576552910135806,275.70906955105784,10.229112249290216,2
236,7037.434864500906,6318.116955623935,7037.434864500906,0.8977869177155098,-719.3179088769712,7758.427301789187,1.1024510281331625,720.9924372882815,7443.153032566789,1.0576514278110702,405.7181680658832,8.887806212503678,3
237,5300.163358599,4758.392096218629,5300.163358599,0.8977821576949322,-541.7712623803709,5843.195831579148,1.1024557992347783,543.0324729801478,5605.7395737482575,1.0576541126139989,305.5762151492572,9.805885155579949,1
238,8960.89096156317,8044.99860905048,8960.89096156317,0.8977900348925887,-915.8923525126893,9878.915455854973,1.1024479036994843,918.0244942918034,9477.48336503488,1.0576496696241011,516.59240347171,8.395880047178032,3
239,4681.689560356598,4203.125429648458,4681.689560356598,0.8977796104294261,-478.5641307081405,5161.367759300234,1.1024583524301639,479.67819894363583,4951.614943857866,1.0576555493527229,269.9253835012678,10.330011290909836,2
240,4663.30480475317,4186.61956959645,4663.30480475317,0.8977795243684588,-476.6852351567204,5141.099734190638,1.102458438691476,477.79492943746754,4932.1704314324525,1.0576555978938447,268.8656266792823,10.094455917125385,2
241,6485.673366675849,5822.744688424013,6485.673366675849,0.8977856822611447,-662.9286782518366,7150.145302634332,1.10245226646359,664.4719359584833,6859.586216028627,1.0576521246466073,373.9128493527778,9.141504487629412,1
242,3951.4997046496487,3547.5599258324946,3951.4997046496487,0.8977755766141532,-403.9397788171541,4356.379830742658,1.1024623956359139,404.88012609300904,4179.334581340676,1.057657824552774,227.83487669102715,11.222609502097916,2
243,8029.8914403332565,7209.145898392645,8029.8914403332565,0.8977887125823274,-820.7455419406115,8852.547628055761,1.1024492290880041,822.6561877225049,8492.818017879845,1.0576504154491255,462.9265775465883,8.7191195443948,3
244,5253.993697114038,4716.940907660145,5253.993697114038,0.8977819882523098,-537.0527894538927,5792.2967128492655,1.1024559690718532,538.3030157352277,5556.908543530259,1.0576542081850249,302.9148464162208,10.033746076237842,1
245,8384.047662452613,7527.107864542462,8384.047662452613,0.8977892502033479,-856.9397979101504,9242.982364174655,1.1024486902154342,858.9347017220425,8867.388950998671,1.0576501122137782,483.3412885460584,8.50143581281982,3
246,8085.28758409201,7258.8806360212675,8085.28758409201,0.8977887997828653,-826.4069480707421,8913.618357354322,1.102449141684468,828.3307732623125,8551.407374674787,1.0576503662652494,466.11979058277757,8.781891580273006,3
247,5904.483261641209,5300.951375298612,5904.483261641209,0.897784131210351,-603.5318863425964,6509.420133565753,1.1024538211251353,604.936871924544,6244.894432104841,1.0576529994885635,340.4111704636325,9.199040556646501,1
248,9061.742783105283,8135.543519642263,9061.742783105283,0.8977901618229746,-926.1992634630196,9990.09818221022,1.102447776473612,928.3553991049375,9584.148612014591,1.057649598031328,522.4058289093082,8.42456699275328,3
249,5202.401138037615,4670.6210338359,5202.401138037615,0.89778179534954,-531.7801042017154,5735.419194029581,1.102456162423689,533.0180559919663,5502.34202235043,1.0576543169883195,299.9408843128149,9.691557302800467,1
250,6226.784956789679,5590.3143012682995,6226.784956789679,0.897785027114615,-636.4706555213797,6864.737277347451,1.1024529231352609,637.9523205577716,6585.774640209323,1.0576524941700776,358.98968341964337,9.642683475669052,1
251,16202.905797409237,14546.889956072275,16202.905797409237,0.8977951324260769,-1656.0158413369627,17862.776743063318,1.1024427942992476,1659.87094565408,17136.95137745641,1.0576467944531605,934.0455800471736,6.8521054598625,0
252,7271.325102765321,6528.103948304071,7271.325102765321,0.8977873848360047,-743.2211544612501,8016.276430942074,1.1024505599252388,744.9513281767522,7690.525461236309,1.0576511643402609,419.20035847098734,9.055133299309476,3
253,6267.270053204248,5626.661879121678,6267.270053204248,0.8977851331370269,-640.6081740825703,6909.369524215173,1.102452816866036,642.0994710109253,6628.593428626093,1.057652434370067,361.3233754218445,9.570731808330446,1
254,2890.3791637291397,2594.8843763419754,2890.3791637291397,0.8977660816631685,-295.49478738716425,3186.5618450374286,1.1024719126905678,296.1826813082889,3057.0476177356722,1.0576631800069782,166.66845400653256,11.637469597908003,2
255,5984.631438667326,5372.908524033837,5984.631438667326,0.8977843630133874,-611.7229146334885,6597.778407099224,1.1024535887824758,613.1469684318981,6329.662609483717,1.057652868744282,345.03117081639084,9.485354046809233,1
256,9610.08662051523,8627.847406400588,9610.08662051523,0.8977908053380291,-982.2392141146429,10594.612427873884,1.1024471314604936,984.5258073586538,10164.100763128805,1.0576492350683797,554.0141426135742,7.8880516183467675,0
257,6255.506496718245,5616.100541170813,6255.506496718245,0.8977851024720578,-639.4059555474323,6896.400950502284,1.1024528476023907,640.8944537840389,6616.15178266717,1.0576524516660841,360.64528594892454,9.392275584838599,1
258,4850.530811260473,4354.7113478156625,4850.530811260473,0.897780370285708,-495.81946344481,5347.5045123075615,1.1024575908049832,496.973701047089,5130.188750980479,1.0576551207696243,279.65793972000665,10.099352733773436,2
259,15902.62245741545,14277.295141063543,15902.62245741545,0.8977950133253645,-1625.3273163519061,17531.733437061874,1.1024429136772196,1629.1109796464243,16819.35873376821,1.0576468616297487,916.7362763527617,6.958989913408843,0
260,7538.9448888724855,6768.373377602847,7538.9448888724855,0.89778788376514,-770.5715112696389,8311.310243827427,1.102450059834627,772.3653549549417,7973.571718064286,1.0576508829283673,434.6268291918004,8.684385948548695,3
261,7883.850479732599,7078.030113688615,7883.850479732599,0.897788476821631,-805.820366043984,8691.546746655315,1.1024494653975365,807.696266922716,8338.358783595027,1.0576505484256526,454.5083038624289,8.383503267071639,3
262,19881.98217117217,17849.970021746693,19881.98217117217,0.8977962995876845,-2032.0121494254781,21918.724721487633,1.1024416244205586,2036.7425503154627,21028.10162208317,1.0576461361369096,1146.1194509109991,6.335956837576604,0
263,3840.591662095103,3447.986525536321,3840.591662095103,0.8977748297394861,-392.60513655878185,4234.110759570857,1.1024631442492596,393.5190974757543,4062.0334402187264,1.0576582458138295,221.4417781236234,10.92318158746502,2
264,8820.512147495572,7918.966307656462,8820.512147495572,0.8977898533822565,-901.5458398391102,9724.156731303483,1.1024480856323615,903.6445838079107,9329.012661736904,1.0576497720016986,508.500514241332,8.562445830806457,3
265,5150.973732460772,4624.449435061373,5150.973732460772,0.8977815992185495,-526.5242973993991,5678.7237464513455,1.1024563590112604,527.7500139905733,5447.950174652477,1.0576544276124331,296.97644219170434,10.237401395580576,1
266,5166.617642912666,4638.494560389932,5166.617642912666,0.8977816592936407,-528.123082522734,5695.970163901254,1.1024562987963178,529.3525209885875,5464.495850740072,1.0576543937281717,297.8782078274053,9.96642349816077,1
267,9038.386438564989,8114.574159884406,9038.386438564989,0.8977901326791184,-923.8122786805825,9964.349296131868,1.1024478056853135,925.9628575668794,9559.445932173616,1.0576496144693892,521.0594936086272,8.563556161130236,3
268,5436.006387779211,4880.352163409912,5436.006387779211,0.8977826395461057,-555.6542243692993,5992.954141440757,1.1024553162618849,556.9477536615459,5749.413034836203,1.0576538408346186,313.40664705699237,9.431070475799096,1
269,10151.87970575547,9114.270018428862,10151.87970575547,0.8977913728884762,-1037.609687326607,11191.90488542536,1.102446562588824,1040.0251796698903,10737.124555514338,1.0576489149518855,585.2448497588684,7.978601715912292,0
270,9560.83418768631,8583.628501290774,9560.83418768631,0.8977907505545792,-977.2056863955368,10540.314749578987,1.1024471863714758,979.4805618926766,10112.009260648058,1.0576492659679866,551.175072961747,8.066023316054062,3
271,6939.15304415877,6229.8793958098995,6939.15304415877,0.8977867120331173,-709.2736483488707,7650.077838490376,1.1024512342943706,710.9247943316059,7339.205929974972,1.057651543822478,400.0528858162015,8.939440532285333,3
272,5659.392156716619,5080.908228403427,5659.392156716619,0.8977833816257736,-578.4839283131923,6239.222760486507,1.1024545724547006,579.8306037698876,5985.675482565143,1.0576534222780953,326.2833258485243,9.947269499157542,1
273,6602.166531577296,5927.332419604962,6602.166531577296,0.8977859602988365,-674.8341119723345,7278.571616383022,1.1024519877786434,676.4050848057259,6982.794424027851,1.0576519678245107,380.627892450555,9.638002019979762,1
274,8324.045820267746,7473.238124235365,8324.045820267746,0.8977891623372859,-850.8076960323806,9176.834144951212,1.1024487782860422,852.7883246834663,8803.928408412296,1.05765016177303,479.88258814455,8.605383265584505,3
275,6669.241382108705,5987.552316989633,6669.241382108705,0.8977861159819751,-681.6890651190715,7352.517377975822,1.1024518317330834,683.2759958671168,7053.735686056243,1.0576518800142705,384.49430394753836,9.120603864416738,3
276,5154.349356828469,4627.480075479077,5154.349356828469,0.8977816122123353,-526.8692813493926,5682.445157870723,1.102456345987226,528.0958010422537,5451.520380935174,1.057654420283525,297.17102410670486,9.680357486586464,1
277,5186.64911554219,4656.478845358993,5186.64911554219,0.8977817356885582,-530.1702701831973,5718.053589919802,1.102456222223558,531.4044743776121,5485.682002291172,1.0576543506390101,299.0328867489816,9.977048624475705,1
278,6692.092548628429,6008.068127193246,6692.092548628429,0.897786168307643,-684.0244214351824,7377.7093373793505,1.102451779285605,685.6167887509218,7077.904067780348,1.0576518505009307,385.81151915191913,9.046684447097135,3
279,6178.7317454289505,5547.172058919326,6178.7317454289505,0.8977848994695627,-631.559686509624,6811.7616645373255,1.102453051077463,633.029919108375,6534.951486203919,1.057652566165945,356.21974077496816,9.404658713239405,1
280,4992.545354184578,4482.212208932253,4992.545354184578,0.8977809696161134,-510.33314525232527,5504.0665240090875,1.102456990079373,511.52116982450934,5280.389471840888,1.0576547827282228,287.8441176563101,10.024335965517759,2
281,5295.974843369483,4754.631641214744,5295.974843369483,0.897782142444937,-541.3432021547387,5838.578259625787,1.1024558145202745,542.6034162563037,5601.3096189432445,1.0576541212154809,305.33477557376136,9.713757115974815,1
282,6138.748792063936,5511.275305818847,6138.748792063936,0.8977847917386235,-627.4734862450887,6767.682998481692,1.102453159059193,628.9342064177563,6492.66378598745,1.0576526269296194,353.914993923514,9.295337998846774,1
283,6459.817165298932,5799.530953598823,6459.817165298932,0.8977856191894938,-660.2862117001096,7121.640483204022,1.1024523296820683,661.8233179050894,6832.239579511265,1.0576521602210236,372.422414212333,9.08006278429082,1
284,4510.637601023763,4049.5547342706504,4510.637601023763,0.8977787826163507,-461.0828667531123,4972.7938406914345,1.1024591821703384,462.1562396676718,4770.702995916682,1.0576560162656148,260.06539489291936,10.635998084978747,2
285,4766.377293468084,4279.158198373397,4766.377293468084,0.8977799982887675,-487.21909509468696,5254.730605029786,1.1024579636679095,488.35331156170196,5041.1843520288085,1.0576553305877243,274.8070585607247,10.065240131223039,2
286,4658.818343722112,4182.591618422946,4658.818343722112,0.8977795032637633,-476.226725299166,5136.1536959189225,1.1024584598453024,477.33535219681016,4927.425356265489,1.0576556097975642,268.6070125433771,10.194976842486234,2
287,7161.475642513505,6429.480944723487,7161.475642513505,0.8977871692469925,-731.9946977900181,7895.174379509623,1.1024507760161295,733.698736996118,7574.343922527509,1.0576512859393177,412.8682800140041,8.728545767833895,3
288,4330.6650339331545,3887.9751044035943,4330.6650339331545,0.8977778410334579,-442.68992952956023,4774.385518736325,1.1024601259451783,443.7204848031706,4580.356227511744,1.0576565473482988,249.69119357858926,10.387802974656022,2
289,5378.571161402796,4828.786734471182,5378.571161402796,0.8977824387865451,-549.7844269316138,5929.635453094666,1.102455517488802,551.0642916918705,5688.667056101278,1.0576539540693937,310.09589469848197,9.932717340952273,1
290,6380.042595222928,5727.909229721346,6380.042595222928,0.8977854213716584,-652.1333655015824,7033.69408759862,1.1024525279604114,653.6514923756922,6747.866544996424,1.0576522717965715,367.82394977349577,9.340760035113714,1
291,7249.609157222571,6508.607341128135,7249.609157222571,0.8977873427347186,-741.0018160944364,7992.335980547564,1.1024506021245346,742.7268233249924,7667.557738300851,1.0576511880867248,417.94858107827986,8.960248258487365,3
292,6314.547449752012,5669.107593814514,6314.547449752012,0.8977852552263511,-645.4398559374977,6961.489850479815,1.1024526944924944,646.942400727803,6678.596047341502,1.0576523655078065,364.0485975894899,9.413059641138235,1
293,7294.302824272927,6548.733379758022,7294.302824272927,0.8977874291105784,-745.5694445149047,8041.60790917998,1.1024505155475968,747.3050849070532,7714.8276929874355,1.0576511393679937,420.52486871450856,8.872431887134196,3
294,6901.777224092764,6196.323330739147,6901.777224092764,0.897786632276247,-705.4538933536169,7608.873371271443,1.1024513142369103,707.0961471786786,7299.675646659807,1.0576515888078881,397.89842256704287,9.070062900037074,3
295,6151.807927407841,5522.999816333776,6151.807927407841,0.8977848270794399,-628.808111074065,6782.079865580137,1.1024531236361066,630.2719381722964,6506.475692163261,1.057652606996276,354.66776475541974,9.548917319425733,1
296,6508.334249903378,5843.089662013912,6508.334249903378,0.8977857371263097,-665.244587889466,7175.127486796494,1.1024522114707025,666.793236893116,6883.553345915652,1.0576520937009104,375.21909601227435,9.029987160506696,1
297,6732.358402920362,6044.218869153246,6732.358402920362,0.8977862596458597,-688.1395337671165,7422.099883734837,1.1024516877347585,689.7414808144749,7120.490976248874,1.0576517989832728,388.1325733285121,9.42476821623462,1
298,6353.597356642843,5704.166656447027,6353.597356642843,0.8977853546988117,-649.4307001958159,7004.539892072055,1.1024525947884682,650.9425354292125,6719.8969172648685,1.0576523094021768,366.29956062202564,9.04615595278848,1
299,6003.182477895515,5389.563673763579,6003.182477895515,0.8977844157842345,-613.6188041319365,6618.229749341485,1.102453535888781,615.0472714459702,6349.282990660262,1.0576528389798465,346.1005127647468,9.627482869446032,1
300,7482.682613654781,6717.861025903278,7482.682613654781,0.8977877818369822,-764.8215877515031,8249.284659618803,1.1024501620000677,766.6020459640222,7914.066303189544,1.0576509404190888,431.3836895347631,8.752813101460369,3
301,5563.466273571537,4994.785832397101,5563.466273571537,0.8977830702639698,-568.680441174436,6133.4705682799295,1.1024548845413367,570.0042947083921,5884.220121016274,1.0576535978960513,320.7538474447365,9.601946595319045,1
302,3537.598855424572,3175.9591474439894,3537.598855424572,0.8977725506027789,-361.63970798058244,3900.0804386847717,1.1024654286916586,362.48158326019984,3741.5751474243534,1.0576595313193873,203.97629199978155,11.48595556075534,2
303,6335.438202772773,5687.863341956061,6335.438202772773,0.8977853085942352,-647.5748608167123,6984.520578541506,1.1024526410003739,649.0823757687331,6700.691010986968,1.0576523354066238,365.2528082141944,9.786100472575217,1
304,8907.696569721806,7997.240607463479,8907.696569721806,0.8977899667852336,-910.4559622583265,9820.272018172866,1.10244797196539,912.5754484510599,9421.222676264622,1.057649708038815,513.5261065428167,8.35504880168291,3
305,5063.8333211223,4546.214648292762,5063.8333211223,0.8977812577932921,-517.6186728295379,5582.656978789808,1.1024567012313353,518.8236576675081,5355.786707942551,1.0576546201871324,291.9533868202516,10.237729796447935,2
306,4792.503984613174,4302.614779301917,4792.503984613174,0.8977801151790178,-489.8892053112568,5283.533622245886,1.1024578465055457,491.02963763271237,5068.817070220121,1.0576552646579072,276.3130856069474,10.27619805263773,2
307,3492.0410566549444,3135.0572901123214,3492.0410566549444,0.897772173708467,-356.983766542623,3849.85585972825,1.102465806463358,357.8148030733055,3693.3912496691187,1.0576597438997608,201.35019301417424,11.715182266980422,2
308,8007.065918707796,7188.653112212028,8007.065918707796,0.8977886763010631,-818.4128064957686,8827.383940518994,1.1024492654537286,820.3180218111975,8468.676759304719,1.0576504359129115,461.61084059692257,8.468178549251746,3
309,5706.176206301188,5122.911015482365,5706.176206301188,0.8977835296823224,-583.2651908188236,6290.799203065479,1.1024544240534853,584.6229967642903,6035.156316201502,1.0576533387694949,328.98010990031344,9.935974768551791,1
310,6089.319809526038,5466.897894126111,6089.319809526038,0.8977846566005255,-622.4219153999265,6713.1906853484625,1.1024532945118848,623.8708758224248,6440.385556901037,1.057652703151803,351.06574737499886,9.427034733248625,1
311,6588.984974483805,5915.497998666986,6588.984974483805,0.8977859293313109,-673.4869758168188,7264.0397870828465,1.1024520188182592,675.0548125990417,6968.853039316546,1.0576519852911792,379.86806483274086,8.951649360012768,3
312,5423.645602240433,4869.254632355546,5423.645602240433,0.8977825966991878,-554.3909698848865,5979.327160637837,1.1024553592085478,555.6815583974039,5736.339733608756,1.057653865001643,312.6941313683237,10.336987695172676,1
313,6373.504709152545,5722.039506193795,6373.504709152545,0.8977854049400441,-651.4652029587496,7026.486483543579,1.1024525444302775,652.9817743910344,6740.951794010677,1.0576522810645244,367.44708485813226,9.329907744892484,1
314,5553.671195367671,4985.991797082246,5553.671195367671,0.8977830378653083,-567.6793982854251,6122.67211681999,1.1024549170154192,569.0009214523188,5873.860422799371,1.0576536161699257,320.1892274316997,9.62108526867249,1
315,4761.181790162195,4274.493668024637,4761.181790162195,0.8977799748912805,-486.6881221375579,5249.00289269397,1.1024579871198652,487.82110253177507,5035.689363095219,1.0576553437846514,274.50757293302377,9.993618708452756,2
316,7730.464962480931,6940.320375448267,7730.464962480931,0.8977882196132375,-790.1445870326634,8522.4489581307,1.1024497232046957,791.9839956497699,8176.131628640488,1.0576506934993635,445.6666661595573,8.655698871946239,3
317,5731.159850017257,5145.341366783296,5731.159850017257,0.8977836077574773,-585.8184832339612,6318.342083106379,1.1024543457965763,587.1822330891218,6061.580098010091,1.0576532947326254,330.42024799283445,9.652364727893984,1
318,5986.553591324235,5374.634235456818,5986.553591324235,0.897784368496389,-611.9193558674169,6599.897458293325,1.10245358328671,613.3438669690904,6331.695561241521,1.0576528656516948,345.1419699172866,9.534589893461813,1
319,7366.047658228737,6613.1459949851915,7366.047658228737,0.8977875655742646,-752.901663243546,8120.702030824385,1.1024503787662316,754.6543725956471,7790.708131400932,1.0576510623981368,424.66047317219454,8.817493036204617,3
320,14020.488259067639,12587.512347800079,14020.488259067639,0.8977941506180576,-1432.9759112675602,15456.800051239214,1.1024437783928567,1436.3117921715748,14828.732228009962,1.057647348224096,808.2439689423227,7.191850461105273,0
321,5516.543972058469,4952.658922537694,5516.543972058469,0.8977829140170228,-563.8850495207753,6081.741711732627,1.1024550411520162,565.1977396741577,5834.593066162751,1.057653686024296,318.0490941042817,9.731962531584632,1
322,5081.669996437787,4562.228441073104,5081.669996437787,0.8977813286323575,-519.4415553646832,5602.320780200286,1.1024566302273606,520.6507837624995,5374.6515469581645,1.0576545802316475,292.9815505203778,10.056281406418188,1
323,5565.120079796554,4996.270622007149,5565.120079796554,0.8977830757229229,-568.8494577894053,6135.293784580327,1.1024548790696744,570.1737047837732,5885.969257985248,1.0576535948170276,320.84917818869417,9.639325255242364,1
324,6488.424843687533,5825.21496844681,6488.424843687533,0.8977856889432961,-663.2098752407228,7153.1786312444165,1.1024522597658828,664.7537875568833,6862.4962970814295,1.0576521208776617,374.07145339389626,9.584361380433458,1
325,6097.819298102097,5474.528747207667,6097.819298102097,0.8977846799939735,-623.2905508944295,6722.560831549708,1.1024532710639783,624.7415334476118,6449.374983510332,1.0576526899571548,351.55568540823515,9.60329907480545,1
326,4134.975478136262,3712.284739445965,4134.975478136262,0.8977767242090601,-422.6907386902967,4558.650215198344,1.102461245369475,423.6747370620824,4373.3864922976945,1.0576571772727636,238.41101416143283,10.45178570767138,2
327,8409.89726719863,7550.315676902935,8409.89726719863,0.8977892876708082,-859.5815902956956,9271.479911238472,1.1024486526607522,861.5826440398414,8894.72861063398,1.05765009108094,484.8313434353495,8.763047100049594,3
328,5073.256701184308,4554.674972480665,5073.256701184308,0.8977812952806853,-518.5817287036434,5593.045656661513,1.1024566636566733,519.7889554772046,5365.753282133559,1.0576545990430506,292.49658094925053,9.996975209368488,1
329,5968.820650022238,5358.71357522315,5968.820650022238,0.8977843177786193,-610.107074799088,6580.348017042727,1.1024536341225484,611.5273670204897,6312.940435803712,1.0576528942581298,344.1197857814741,9.769980398414605,1
330,4403.392967934034,3953.2703482667407,4403.392967934034,0.8977782307994919,-450.12261966729284,4854.56344572623,1.1024597352717933,451.17047779219683,4657.276435039069,1.0576563275078652,253.88346710503538,10.429319901642032,2
331,7047.585252901777,6327.229988945249,7047.585252901777,0.8977869386312243,-720.3552639565278,7769.617460169244,1.1024510071687572,722.0322072674671,7453.888522210538,1.0576514160139419,406.3032693087616,9.149220598889086,3
332,5023.659984477321,4510.14696880941,5023.659984477321,0.8977810964009065,-513.5130156679106,5538.368427262647,1.102456862999433,514.708442785326,5313.297650137616,1.0576547112175687,289.63766566029517,9.992013727400114,2
333,9944.422789245336,8928.014900079677,9944.422789245336,0.897791162875247,-1016.4078891656591,10963.196814255634,1.1024467730909508,1018.7740250102979,10517.709150826151,1.0576490334060225,573.2863615808146,7.962699417103195,0
334,5408.568977973815,4855.718817380933,5408.568977973815,0.8977825441730811,-552.8501605928823,5962.70614016875,1.1024554118569323,554.1371621949347,5720.394043918385,1.0576538946280367,311.82506594457027,10.004731894056802,1
335,16030.863540998847,14392.430170552363,16030.863540998847,0.8977950647352091,-1638.4333704464843,17673.11108483792,1.1024428621476963,1642.2475438390738,16954.992048508666,1.0576468326329624,924.1285075098185,7.228716850070029,0
336,13752.484453207324,12346.898145013996,13752.484453207324,0.8977940085679923,-1405.5863081933276,15161.342880971948,1.1024439207736063,1408.8584277646241,14545.279815287238,1.0576474283448487,792.7953620799144,7.408034209057196,0
337,4046.3190174157157,3632.68884135925,4046.3190174157157,0.897776182679575,-413.63017605646564,4460.912099404362,1.102461788159609,414.59308198864665,4279.619586212063,1.0576574827126088,233.3005687963473,10.872151885692809,2
338,5803.328079549146,5210.134107168293,5803.328079549146,0.8977838295113347,-593.1939723808537,6397.902971476016,1.1024541235264889,594.5748919268699,6137.908337891145,1.0576531696564002,334.58025834199816,9.566606237117908,1
339,5698.103178392702,5115.663039402194,5698.103178392702,0.8977835043073403,-582.4401389905079,6281.899202658123,1.102454449487539,583.7960242654208,6026.617932833054,1.0576533530817913,328.5147544403517,9.265738530294106,1
340,6705.2140167668085,6019.8486001808,6705.2140167668085,0.8977861981925991,-685.3654165860089,7392.174922423835,1.1024517493310784,686.9609056570262,7091.781899814669,1.0576518336448655,386.56788304786005,9.399770939983904,1
341,6740.350066963382,6051.393796637849,6740.350066963382,0.897786277644194,-688.9562703255333,7430.910185649384,1.102451669694525,690.5601186860022,7128.943305675285,1.05765178883164,388.5932387119028,9.32086486142717,1
342,7157.38598541753,6425.809244694236,7157.38598541753,0.8977871610929173,-731.5767407232934,7890.665792368252,1.1024507841891868,733.2798069507226,7570.018524358847,1.0576512905384752,412.63253894131685,8.6975427194893,3
343,6335.213938611717,5687.661997269357,6335.213938611717,0.8977853080231948,-647.5519413423599,6984.273341550949,1.1024526415727431,649.0594029392323,6700.453819513754,1.0576523357287086,365.23988090203693,9.511543142287605,1
344,9294.570955804404,8344.57698832867,9294.570955804404,0.89779044433649,-949.9939674757334,10246.776451548069,1.1024474933024229,952.2054957436649,9830.397754221867,1.0576494386847242,535.8267984174636,8.252368021605793,3
345,4924.786992996751,4421.378654696094,4924.786992996751,0.8977806879736069,-503.4083383006573,5429.367235339517,1.102457272377526,504.5802423427658,5208.725299389405,1.05765494158355,283.93830639265434,9.949991174673018,2
346,5651.520543093954,5073.841082359071,5651.520543093954,0.89778335647372,-577.6794607348829,6230.544806533859,1.1024545976653064,579.0242634399046,5977.3501236539005,1.0576534364646526,325.8295805599464,9.504438007645353,1
347,4080.1265849257948,3663.0413241475508,4080.1265849257948,0.8977763919582339,-417.085260778244,4498.182794863641,1.102461578393762,418.05620993784623,4315.375931344017,1.0576573646727925,235.2493464182221,10.820165540026217,2
